"","ProjectName","PlotID","LineID","Meter.Mark","AIM.Species.Woody","AIM.Height.Woody","AIM.Species.Herbaceous","AIM.Height.Herbaceous","AIM.Herbaceous.Habit","AIM.Herbaceous.Duration","HAF.Species.Woody","HAF.Height.Woody","HAF.Species.PF","HAF.Height.PF","HAF.Species.PG","HAF.Height.PG","HAF.Height.Herbaceous","AIM.Height.PG","AIM.Height.PF"
"1204","Bruneau FO 2016","BigWD-136","1",25,"ARTRW8",40,"AGCR",59,"Graminoid","Perennial","N",NA,"N",NA,"AGCR",57,57,59,NA
"1205","Bruneau FO 2016","BigWD-136","1",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1206","Bruneau FO 2016","BigWD-136","1",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1207","Bruneau FO 2016","BigWD-136","1",5,"",NA,"POSE",29,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,29,NA
"1208","Bruneau FO 2016","BigWD-136","1",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1209","Bruneau FO 2016","BigWD-136","1",7,"",NA,"",NA,NA,NA,"ARTRW8",60,"N",NA,"N",NA,NA,NA,NA
"1210","Bruneau FO 2016","BigWD-136","1",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1211","Bruneau FO 2016","BigWD-136","1",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1212","Bruneau FO 2016","BigWD-136","2",10,"",NA,"POSE",32,"Graminoid","Perennial","N",NA,"N",NA,"POSE",45,45,32,NA
"1213","Bruneau FO 2016","BigWD-136","2",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1214","Bruneau FO 2016","BigWD-136","2",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",56,56,NA,NA
"1215","Bruneau FO 2016","BigWD-136","2",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",57,57,NA,NA
"1216","Bruneau FO 2016","BigWD-136","2",14,"",NA,"",NA,NA,NA,"ARTRT",27,"N",NA,"POSE",50,50,NA,NA
"1217","Bruneau FO 2016","BigWD-136","2",15,"PPSH",42,"AGCR",72,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,72,NA
"1218","Bruneau FO 2016","BigWD-136","2",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1219","Bruneau FO 2016","BigWD-136","2",17,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",53,53,NA,NA
"1220","Bruneau FO 2016","BigWD-136","2",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",63,63,NA,NA
"1221","Bruneau FO 2016","BigWD-136","2",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",37,37,NA,NA
"1222","Bruneau FO 2016","BigWD-136","2",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1223","Bruneau FO 2016","BigWD-136","2",20,"ARTRW8",32,"POSE",49,"Graminoid","Perennial","N",NA,"N",NA,"AGCR",56,56,49,NA
"1224","Bruneau FO 2016","BigWD-136","2",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",45,45,NA,NA
"1225","Bruneau FO 2016","BigWD-136","2",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1226","Bruneau FO 2016","BigWD-136","2",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",48,48,NA,NA
"1227","Bruneau FO 2016","BigWD-136","2",24,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1228","Bruneau FO 2016","BigWD-136","2",25,"",NA,"AGCR",61,"Graminoid","Perennial","N",NA,"N",NA,"AGCR",59,59,61,NA
"1229","Bruneau FO 2016","BigWD-136","2",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",19,19,NA,NA
"1230","Bruneau FO 2016","BigWD-136","2",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1231","Bruneau FO 2016","BigWD-136","2",5,"",NA,"AGCR",45,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,45,NA
"1232","Bruneau FO 2016","BigWD-136","2",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1233","Bruneau FO 2016","BigWD-136","2",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",50,50,NA,NA
"1234","Bruneau FO 2016","BigWD-136","2",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1235","Bruneau FO 2016","BigWD-136","2",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",63,63,NA,NA
"1236","Bruneau FO 2016","BigWD-136","3",10,"ARTRT",38,"POSE",47,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,47,NA
"1237","Bruneau FO 2016","BigWD-136","3",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1238","Bruneau FO 2016","BigWD-136","3",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1239","Bruneau FO 2016","BigWD-136","3",13,"",NA,"",NA,NA,NA,"ARTRT",36,"N",NA,"N",NA,NA,NA,NA
"1240","Bruneau FO 2016","BigWD-136","3",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",45,45,NA,NA
"1241","Bruneau FO 2016","BigWD-136","3",15,"ARTRT",20,"POSE",37,"Graminoid","Perennial","N",NA,"N",NA,"POSE",25,25,37,NA
"1242","Bruneau FO 2016","BigWD-136","3",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1243","Bruneau FO 2016","BigWD-136","3",17,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",34,34,NA,NA
"1244","Bruneau FO 2016","BigWD-136","3",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1245","Bruneau FO 2016","BigWD-136","3",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",43,43,NA,NA
"1246","Bruneau FO 2016","BigWD-136","3",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1247","Bruneau FO 2016","BigWD-136","3",20,"ARTRT",43,"POSE",34,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,34,NA
"1248","Bruneau FO 2016","BigWD-136","3",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"AGCR",45,45,NA,NA
"1249","Bruneau FO 2016","BigWD-136","3",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1250","Bruneau FO 2016","BigWD-136","3",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1251","Bruneau FO 2016","BigWD-136","3",24,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1252","Bruneau FO 2016","BigWD-136","3",25,"ARTRT",27,"AGCR",43,"Graminoid","Perennial","N",NA,"N",NA,"AGCR",60,60,43,NA
"1253","Bruneau FO 2016","BigWD-136","3",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1254","Bruneau FO 2016","BigWD-136","3",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1255","Bruneau FO 2016","BigWD-136","3",5,"ARTRT",25,"AGCR",57,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,57,NA
"1256","Bruneau FO 2016","BigWD-136","3",6,"",NA,"",NA,NA,NA,"ARTRW8",39,"N",NA,"POSE",41,41,NA,NA
"1257","Bruneau FO 2016","BigWD-136","3",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1258","Bruneau FO 2016","BigWD-136","3",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1259","Bruneau FO 2016","BigWD-136","3",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1260","Bruneau FO 2016","BigWD-138","1",10,"",NA,"BRTE",31,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1261","Bruneau FO 2016","BigWD-138","1",11,"",NA,"",NA,NA,NA,"ARTRW8",80,"N",NA,"POSE",34,34,NA,NA
"1262","Bruneau FO 2016","BigWD-138","1",12,"",NA,"",NA,NA,NA,"ARTRW8",28,"N",NA,"PSSP6",32,32,NA,NA
"1263","Bruneau FO 2016","BigWD-138","1",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1264","Bruneau FO 2016","BigWD-138","1",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1265","Bruneau FO 2016","BigWD-138","1",15,"",NA,"BRTE",32,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1266","Bruneau FO 2016","BigWD-138","1",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1267","Bruneau FO 2016","BigWD-138","1",17,"",NA,"",NA,NA,NA,"ARTRW8",61,"N",NA,"POSE",27,27,NA,NA
"1268","Bruneau FO 2016","BigWD-138","1",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",15,15,NA,NA
"1269","Bruneau FO 2016","BigWD-138","1",19,"",NA,"",NA,NA,NA,"ARTRW8",91,"N",NA,"POSE",33,33,NA,NA
"1270","Bruneau FO 2016","BigWD-138","1",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",25,25,NA,NA
"1271","Bruneau FO 2016","BigWD-138","1",20,"",NA,"BRTE",9,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1272","Bruneau FO 2016","BigWD-138","1",21,"",NA,"",NA,NA,NA,"ARTRW8",68,"N",NA,"PSSP6",27,27,NA,NA
"1273","Bruneau FO 2016","BigWD-138","1",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1274","Bruneau FO 2016","BigWD-138","1",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1275","Bruneau FO 2016","BigWD-138","1",24,"",NA,"",NA,NA,NA,"ARTRW8",43,"N",NA,"PSSP6",33,33,NA,NA
"1276","Bruneau FO 2016","BigWD-138","1",25,"ARTRW8",55,"BRTE",30,"Graminoid","Annual","ARTRW8",50,"N",NA,"PSSP6",19,19,NA,NA
"1277","Bruneau FO 2016","BigWD-138","1",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1278","Bruneau FO 2016","BigWD-138","1",4,"",NA,"",NA,NA,NA,"ARTRW8",92,"N",NA,"PSSP6",73,73,NA,NA
"1279","Bruneau FO 2016","BigWD-138","1",5,"",NA,"BRTE",12,"Graminoid","Annual","ARTRW8",81,"N",NA,"PSSP6",46,46,NA,NA
"1280","Bruneau FO 2016","BigWD-138","1",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",22,22,NA,NA
"1281","Bruneau FO 2016","BigWD-138","1",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1282","Bruneau FO 2016","BigWD-138","1",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1283","Bruneau FO 2016","BigWD-138","1",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1284","Bruneau FO 2016","BigWD-138","2",1,"",NA,"",NA,NA,NA,NA,11,NA,7,NA,11,11,NA,NA
"1285","Bruneau FO 2016","BigWD-138","2",10,"",NA,"BRTE",12,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1286","Bruneau FO 2016","BigWD-138","2",11,"",NA,"",NA,NA,NA,"N",NA,"PHHO",2,"POSE",41,41,NA,NA
"1287","Bruneau FO 2016","BigWD-138","2",12,"",NA,"",NA,NA,NA,"N",NA,"PHHO",3,"N",NA,3,NA,NA
"1288","Bruneau FO 2016","BigWD-138","2",13,"",NA,"",NA,NA,NA,"ARTRW8",109,"N",NA,"PSSP6",24,24,NA,NA
"1289","Bruneau FO 2016","BigWD-138","2",14,"",NA,"",NA,NA,NA,"N",NA,"PHHO",2,"N",NA,2,NA,NA
"1290","Bruneau FO 2016","BigWD-138","2",15,"",NA,"BRTE",11,"Graminoid","Annual","ARTRW8",58,"PHHO",9,"PSSP6",29,29,NA,NA
"1291","Bruneau FO 2016","BigWD-138","2",16,"",NA,"",NA,NA,NA,"N",NA,"PHHO",3,"N",NA,3,NA,NA
"1292","Bruneau FO 2016","BigWD-138","2",17,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1293","Bruneau FO 2016","BigWD-138","2",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",45,45,NA,NA
"1294","Bruneau FO 2016","BigWD-138","2",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",31,31,NA,NA
"1295","Bruneau FO 2016","BigWD-138","2",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",20,20,NA,NA
"1296","Bruneau FO 2016","BigWD-138","2",20,"",NA,"POSE",27,"Graminoid","Perennial","ARTRW8",102,"N",NA,"N",NA,NA,27,NA
"1297","Bruneau FO 2016","BigWD-138","2",21,"",NA,"",NA,NA,NA,"ARTRW8",56,"N",NA,"N",NA,NA,NA,NA
"1298","Bruneau FO 2016","BigWD-138","2",22,"",NA,"",NA,NA,NA,"ARTRW8",79,"N",NA,"N",NA,NA,NA,NA
"1299","Bruneau FO 2016","BigWD-138","2",23,"",NA,"",NA,NA,NA,"ARTRW8",70,"N",NA,"POSE",13,13,NA,NA
"1300","Bruneau FO 2016","BigWD-138","2",24,"",NA,"",NA,NA,NA,"ARTRW8",82,"N",NA,"N",NA,NA,NA,NA
"1301","Bruneau FO 2016","BigWD-138","2",25,"",NA,"POSE",28,"Graminoid","Perennial","ARTRW8",90,"N",NA,"N",NA,NA,28,NA
"1302","Bruneau FO 2016","BigWD-138","2",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1303","Bruneau FO 2016","BigWD-138","2",4,"",NA,"",NA,NA,NA,"N",NA,"PHHO",2,"N",NA,2,NA,NA
"1304","Bruneau FO 2016","BigWD-138","2",5,"ARTRW8",36,"BRTE",30,"Graminoid","Annual","ARTRW8",39,"N",NA,"PSSP6",44,44,NA,NA
"1305","Bruneau FO 2016","BigWD-138","2",6,"",NA,"",NA,NA,NA,"ARTRW8",84,"N",NA,"POSE",37,37,NA,NA
"1306","Bruneau FO 2016","BigWD-138","2",7,"",NA,"",NA,NA,NA,"ARTRW8",63,"N",NA,"PSSP6",33,33,NA,NA
"1307","Bruneau FO 2016","BigWD-138","2",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1308","Bruneau FO 2016","BigWD-138","2",9,"",NA,"",NA,NA,NA,"N",NA,"PF06",23,"POSE",25,25,NA,NA
"1309","Bruneau FO 2016","BigWD-138","3",1,"",NA,"",NA,NA,NA,NA,8,NA,4,NA,12,12,NA,NA
"1310","Bruneau FO 2016","BigWD-138","3",10,"ARTRW8",43,"BRTE",18,"Graminoid","Annual","ARTRW8",74,"N",NA,"N",NA,NA,NA,NA
"1311","Bruneau FO 2016","BigWD-138","3",11,"",NA,"",NA,NA,NA,"N",NA,"PHHO",1,"N",NA,1,NA,NA
"1312","Bruneau FO 2016","BigWD-138","3",12,"",NA,"",NA,NA,NA,"ARTRW8",99,"N",NA,"PSSP6",55,55,NA,NA
"1313","Bruneau FO 2016","BigWD-138","3",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1314","Bruneau FO 2016","BigWD-138","3",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1315","Bruneau FO 2016","BigWD-138","3",15,"",NA,"BRTE",22,"Graminoid","Annual","N",NA,"N",NA,"POSE",15,15,NA,NA
"1316","Bruneau FO 2016","BigWD-138","3",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1317","Bruneau FO 2016","BigWD-138","3",17,"",NA,"",NA,NA,NA,"ARTRW8",61,"N",NA,"N",NA,NA,NA,NA
"1318","Bruneau FO 2016","BigWD-138","3",18,"",NA,"",NA,NA,NA,"N",NA,"PHHO",1,"POSE",35,35,NA,NA
"1319","Bruneau FO 2016","BigWD-138","3",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",27,27,NA,NA
"1320","Bruneau FO 2016","BigWD-138","3",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1321","Bruneau FO 2016","BigWD-138","3",20,"",NA,"BRTE",26,"Graminoid","Annual","ARTRW8",17,"N",NA,"N",NA,NA,NA,NA
"1322","Bruneau FO 2016","BigWD-138","3",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1323","Bruneau FO 2016","BigWD-138","3",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1324","Bruneau FO 2016","BigWD-138","3",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1325","Bruneau FO 2016","BigWD-138","3",24,"",NA,"",NA,NA,NA,"ARTRW8",49,"N",NA,"PSSP6",62,62,NA,NA
"1326","Bruneau FO 2016","BigWD-138","3",25,"",NA,"BRTE",40,"Graminoid","Annual","N",NA,"PHHO",6,"POSE",45,45,NA,NA
"1327","Bruneau FO 2016","BigWD-138","3",3,"",NA,"",NA,NA,NA,"ARTRW8",93,"N",NA,"POSE",4,4,NA,NA
"1328","Bruneau FO 2016","BigWD-138","3",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",35,35,NA,NA
"1329","Bruneau FO 2016","BigWD-138","3",5,"",NA,"BRTE",35,"Graminoid","Annual","ARTRW8",49,"PHHO",1,"POSE",39,39,NA,NA
"1330","Bruneau FO 2016","BigWD-138","3",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",25,25,NA,NA
"1331","Bruneau FO 2016","BigWD-138","3",7,"",NA,"",NA,NA,NA,"ARTRW8",NA,"N",NA,"POSE",26,26,NA,NA
"1332","Bruneau FO 2016","BigWD-138","3",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1333","Bruneau FO 2016","BigWD-138","3",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1334","Bruneau FO 2016","BigWD-139","1",10,"ARARA",21,"BRTE",33,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1335","Bruneau FO 2016","BigWD-139","1",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1336","Bruneau FO 2016","BigWD-139","1",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1337","Bruneau FO 2016","BigWD-139","1",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1338","Bruneau FO 2016","BigWD-139","1",14,"",NA,"",NA,NA,NA,"CHVI8",32,"N",NA,"N",NA,NA,NA,NA
"1339","Bruneau FO 2016","BigWD-139","1",15,"TEGL",22,"BRTE",32,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1340","Bruneau FO 2016","BigWD-139","1",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1341","Bruneau FO 2016","BigWD-139","1",17,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1342","Bruneau FO 2016","BigWD-139","1",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1343","Bruneau FO 2016","BigWD-139","1",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1344","Bruneau FO 2016","BigWD-139","1",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1345","Bruneau FO 2016","BigWD-139","1",20,"CHVI8",23,"POSE",40,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,40,NA
"1346","Bruneau FO 2016","BigWD-139","1",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1347","Bruneau FO 2016","BigWD-139","1",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1348","Bruneau FO 2016","BigWD-139","1",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1349","Bruneau FO 2016","BigWD-139","1",24,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1350","Bruneau FO 2016","BigWD-139","1",25,"",NA,"BRTE",14,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1351","Bruneau FO 2016","BigWD-139","1",3,"",NA,"",NA,NA,NA,"ARARA",26,"N",NA,"N",NA,NA,NA,NA
"1352","Bruneau FO 2016","BigWD-139","1",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1353","Bruneau FO 2016","BigWD-139","1",5,"PPSH",11,"POSE",29,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,29,NA
"1354","Bruneau FO 2016","BigWD-139","1",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1355","Bruneau FO 2016","BigWD-139","1",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1356","Bruneau FO 2016","BigWD-139","1",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1357","Bruneau FO 2016","BigWD-139","1",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1358","Bruneau FO 2016","BigWD-139","2",10,"",NA,"BRTE",34,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1359","Bruneau FO 2016","BigWD-139","2",11,"",NA,"",NA,NA,NA,"ATCA2",74,"N",NA,"N",NA,NA,NA,NA
"1360","Bruneau FO 2016","BigWD-139","2",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1361","Bruneau FO 2016","BigWD-139","2",13,"",NA,"",NA,NA,NA,"TEGL",79,"N",NA,"N",NA,NA,NA,NA
"1362","Bruneau FO 2016","BigWD-139","2",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1363","Bruneau FO 2016","BigWD-139","2",15,"TEGL",26,"BRTE",34,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1364","Bruneau FO 2016","BigWD-139","2",16,"",NA,"",NA,NA,NA,"ARTRT",66,"N",NA,"N",NA,NA,NA,NA
"1365","Bruneau FO 2016","BigWD-139","2",17,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1366","Bruneau FO 2016","BigWD-139","2",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1367","Bruneau FO 2016","BigWD-139","2",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1368","Bruneau FO 2016","BigWD-139","2",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1369","Bruneau FO 2016","BigWD-139","2",20,"ARTRT",35,"BRTE",33,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1370","Bruneau FO 2016","BigWD-139","2",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1371","Bruneau FO 2016","BigWD-139","2",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1372","Bruneau FO 2016","BigWD-139","2",23,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1373","Bruneau FO 2016","BigWD-139","2",24,"",NA,"",NA,NA,NA,"ARTRT",76,"N",NA,"N",NA,NA,NA,NA
"1374","Bruneau FO 2016","BigWD-139","2",25,"ARTRT",40,"BRTE",46,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1375","Bruneau FO 2016","BigWD-139","2",3,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1376","Bruneau FO 2016","BigWD-139","2",4,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1377","Bruneau FO 2016","BigWD-139","2",5,"",NA,"BRTE",41,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1378","Bruneau FO 2016","BigWD-139","2",6,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1379","Bruneau FO 2016","BigWD-139","2",7,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1380","Bruneau FO 2016","BigWD-139","2",8,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1381","Bruneau FO 2016","BigWD-139","2",9,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1382","Bruneau FO 2016","BigWD-139","3",10,"ATCA2",36,"POSE",37,"Graminoid","Perennial","TEGL",63,"N",NA,"N",NA,NA,37,NA
"1383","Bruneau FO 2016","BigWD-139","3",11,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1384","Bruneau FO 2016","BigWD-139","3",12,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1385","Bruneau FO 2016","BigWD-139","3",13,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",28,28,NA,NA
"1386","Bruneau FO 2016","BigWD-139","3",14,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1387","Bruneau FO 2016","BigWD-139","3",15,"TEGL",2,"POSE",32,"Graminoid","Perennial","N",NA,"N",NA,"N",NA,NA,32,NA
"1388","Bruneau FO 2016","BigWD-139","3",16,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1389","Bruneau FO 2016","BigWD-139","3",17,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1390","Bruneau FO 2016","BigWD-139","3",18,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"POSE",9,9,NA,NA
"1391","Bruneau FO 2016","BigWD-139","3",19,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1392","Bruneau FO 2016","BigWD-139","3",2,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1393","Bruneau FO 2016","BigWD-139","3",20,"",NA,"BRTE",17,"Graminoid","Annual","N",NA,"N",NA,"N",NA,NA,NA,NA
"1394","Bruneau FO 2016","BigWD-139","3",21,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
"1395","Bruneau FO 2016","BigWD-139","3",22,"",NA,"",NA,NA,NA,"N",NA,"N",NA,"N",NA,NA,NA,NA
